6000.728300   1.166218e-01
5999.764010   1.166519e-01
5998.799730   1.166320e-01
5997.835450   1.166221e-01
5996.871170   1.167622e-01
5995.906880   1.168523e-01
5994.942600   1.167024e-01
5993.978320   1.164825e-01
5993.014040   1.163526e-01
5992.049760   1.162226e-01
5991.085470   1.161427e-01
5990.121190   1.162827e-01
5989.156910   1.165128e-01
5988.192630   1.164928e-01
5987.228340   1.162029e-01
5986.264060   1.159029e-01
5985.299780   1.158029e-01
5984.335500   1.159830e-01
5983.371220   1.162430e-01
5982.406930   1.163130e-01
5981.442650   1.162330e-01
5980.478370   1.161130e-01
5979.514090   1.158430e-01
5978.549800   1.155030e-01
5977.585520   1.153430e-01
5976.621240   1.154029e-01
5975.656960   1.155729e-01
5974.692680   1.156229e-01
5973.728390   1.154529e-01
5972.764110   1.152328e-01
5971.799830   1.151728e-01
5970.835550   1.152327e-01
5969.871260   1.152426e-01
5968.906980   1.151926e-01
5967.942700   1.151825e-01
5966.978420   1.152324e-01
5966.014140   1.152923e-01
5965.049850   1.152523e-01
5964.085570   1.150522e-01
5963.121290   1.149121e-01
5962.157010   1.149720e-01
5961.192720   1.150919e-01
5960.228440   1.151917e-01
5959.264160   1.151816e-01
5958.299880   1.150515e-01
5957.335600   1.149714e-01
5956.371310   1.149112e-01
5955.407030   1.148311e-01
5954.442750   1.147909e-01
5953.478470   1.147708e-01
5952.514180   1.146806e-01
5951.549900   1.145005e-01
5950.585620   1.143703e-01
5949.621340   1.143301e-01
5948.657060   1.143699e-01
5947.692770   1.145597e-01
5946.728490   1.147595e-01
5945.764210   1.147193e-01
5944.799930   1.144291e-01
5943.835640   1.142189e-01
5942.871360   1.142087e-01
5941.907080   1.141385e-01
5940.942800   1.139083e-01
5939.978520   1.138780e-01
5939.014230   1.140078e-01
5938.049950   1.138975e-01
5937.085670   1.137073e-01
5936.121390   1.137570e-01
5935.157100   1.138768e-01
5934.192820   1.138965e-01
5933.228540   1.138662e-01
5932.264260   1.137660e-01
5931.299980   1.136257e-01
5930.335690   1.135454e-01
5929.371410   1.134951e-01
5928.407130   1.134348e-01
5927.442850   1.134445e-01
5926.478560   1.134242e-01
5925.514280   1.133439e-01
5924.550000   1.133735e-01
5923.585720   1.134732e-01
5922.621440   1.134229e-01
5921.657150   1.133025e-01
5920.692870   1.132422e-01
5919.728590   1.131418e-01
5918.764310   1.129915e-01
5917.800020   1.129511e-01
5916.835740   1.130108e-01
5915.871460   1.130704e-01
5914.907180   1.131100e-01
5913.942900   1.131096e-01
5912.978610   1.130592e-01
5912.014330   1.129188e-01
5911.050050   1.127584e-01
5910.085770   1.126680e-01
5909.121480   1.125876e-01
5908.157200   1.125072e-01
5907.192920   1.124668e-01
5906.228640   1.124763e-01
5905.264360   1.125259e-01
5904.300070   1.125655e-01
5903.335790   1.125250e-01
5902.371510   1.125046e-01
5901.407230   1.124941e-01
5900.442940   1.124436e-01
5899.478660   1.123732e-01
5898.514380   1.123127e-01
5897.550100   1.122422e-01
5896.585820   1.121217e-01
5895.621530   1.120212e-01
5894.657250   1.120307e-01
5893.692970   1.120702e-01
5892.728690   1.119497e-01
5891.764400   1.116492e-01
5890.800120   1.113587e-01
5889.835840   1.112682e-01
5888.871560   1.114076e-01
5887.907280   1.115671e-01
5886.942990   1.116065e-01
5885.978710   1.115560e-01
5885.014430   1.114854e-01
5884.050150   1.114449e-01
5883.085860   1.114243e-01
5882.121580   1.113637e-01
5881.157300   1.112631e-01
5880.193020   1.112426e-01
5879.228740   1.112820e-01
5878.264450   1.112714e-01
5877.300170   1.112108e-01
5876.335890   1.112102e-01
5875.371610   1.112496e-01
5874.407320   1.112389e-01
5873.443040   1.111383e-01
5872.478760   1.110177e-01
5871.514480   1.109170e-01
5870.550200   1.108864e-01
5869.585910   1.108958e-01
5868.621630   1.108451e-01
5867.657350   1.108144e-01
5866.693070   1.108038e-01
5865.728780   1.107631e-01
5864.764500   1.107524e-01
5863.800220   1.107017e-01
5862.835940   1.106411e-01
5861.871660   1.106204e-01
5860.907370   1.105497e-01
5859.943090   1.103390e-01
5858.978810   1.100982e-01
5858.014530   1.100575e-01
5857.050240   1.102168e-01
5856.085960   1.103061e-01
5855.121680   1.102253e-01
5854.157400   1.101246e-01
5853.193120   1.100838e-01
5852.228830   1.100331e-01
5851.264550   1.099423e-01
